ItemNumber,InventoryUnitSymbol,UnitCost,PurchId,InvoiceId,PackingSlipId,PurchUnit,PurchPrice,InvoiceDocumentDate,CreatedDateTimeInvoice,NumUnit,UnitPrice
102629,U.,0.97,,,,,,,,,
102630,U.,0.64,,,,,,,,,
102631,U.,0.84,,,,,,,,,
102632,U.,0.84,,,,,,,,,
102633,U.,30.43,MSA-008674,F002-00018878,0002-0151661,U,32.0287,2021-02-25,2021-03-01T18:51:08Z,1,32.03
102634,U.,0.57,MSA-008674,F002-00018878,0002-0151661,Emp.24,13.7323,2021-02-25,2021-03-01T18:51:08Z,24,0.57
102635,U.,1.14,MSA-008674,F002-00018878,0002-0151661,Emp.12,13.636,2021-02-25,2021-03-01T18:51:08Z,12,1.14
102636,U.,15.62,MSA-008674,F002-00018878,0002-0151661,U,16.403,2021-02-25,2021-03-01T18:51:08Z,1,16.4
102637,U.,0.32,MSA-005862,F002-00017727,0002-0149881,Emp.48,14.747,2020-12-10,2020-12-15T15:27:00Z,48,0.31
102638,U.,1,MSA-008674,F002-00018878,0002-0151661,Emp.24,24.0184,2021-02-25,2021-03-01T18:51:08Z,24,1
102639,U.,1.8,MSA-008674,F002-00018878,0002-0151661,Emp.12,21.648,2021-02-25,2021-03-01T18:51:08Z,12,1.8
102640,U.,1,MSA-008674,F002-00018878,0002-0151661,Emp.24,24.0188,2021-02-25,2021-03-01T18:51:08Z,24,1
102641,U.,1.8,MSA-008674,F002-00018878,0002-0151661,Emp.12,21.648,2021-02-25,2021-03-01T18:51:08Z,12,1.8
102642,U.,1,MSA-008674,F002-00018878,0002-0151661,Emp.24,24.0184,2021-02-25,2021-03-01T18:51:08Z,24,1
102643,U.,1.8,MSA-008674,F002-00018878,0002-0151661,Emp.12,21.648,2021-02-25,2021-03-01T18:51:08Z,12,1.8
102644,U.,0,,,,,,,,,
102645,U.,0.73,MSA-009228,F001-00001147,002-047222,Emp.24,13.1355,2021-03-10,2021-03-22T17:58:20Z,24,0.55
102646,U.,30.2,MSA-007107,F002-00018369,0002-0150890,U,30.1945,2021-01-27,2021-01-30T21:34:14Z,1,30.19
102647,U.,1.15,MSA-007107,F002-00018369,0002-0150890,Emp.24,25.2167,2021-01-27,2021-01-30T21:34:14Z,24,1.05
102648,U.,0.64,MSA-003158,F002-00016521,0002-0147819,Emp.20,12.7881,2020-10-05,2020-10-08T18:52:50Z,20,0.64
102649,U.,0.64,,,,,,,,,
102650,U.,0.65,MSA-003158,F002-00016521,0002-0147819,Emp.20,12.7875,2020-10-05,2020-10-08T18:52:50Z,20,0.64
102651,U.,0.64,MSA-001994,F002-00016199,0002-0147169,Emp.20,12.7876,2020-09-21,2020-09-28T21:00:05Z,20,0.64
102652,U.,0.64,,,,,,,,,
102653,U.,1.48,,,,,,,,,
102654,U.,1.28,,,,,,,,,
102655,U.,1.23,,,,,,,,,
102656,U.,0.64,MSA-003158,F002-00016521,0002-0147819,Emp.20,12.7876,2020-10-05,2020-10-08T18:52:50Z,20,0.64
102657,U.,0,,,,,,,,,
102658,U.,0,,,,,,,,,
102659,U.,9.73,MSA-003711,F177-00014528,906-0028274,Emp.6,58.3846,2020-10-15,2020-10-20T20:01:12Z,6,9.73
102660,U.,0,,,,,,,,,
102661,U.,16.05,,,,,,,,,
102662,U.,19.61,,,,,,,,,
102663,U.,11.16,,,,,,,,,
102664,U.,19.68,,,,,,,,,
102665,U.,13.94,,,,,,,,,
102666,U.,12.1,MSA-003711,F177-00014528,906-0028274,Emp.6,72.5791,2020-10-15,2020-10-20T20:01:12Z,6,12.1
102667,U.,1.04,MSA-008827,F350-00000166,029-0000301,Emp.84,79.3729,2021-02-17,2021-02-23T21:54:23Z,84,0.94
102668,U.,1.06,,,,,,,,,
102669,U.,1,,,,,,,,,
102670,U.,1.07,MSA-003679,F177-00014538,906-0028312,Emp.84,89.894,2020-10-15,2020-10-29T15:39:04Z,84,1.07
102671,U.,1.14,MSA-008824,F350-00000286,029-0000465,Emp.84,95.28,2021-02-20,2021-03-02T20:50:38Z,84,1.13
102672,U.,1.07,MSA-000347,F003-01488309,005-0002873,Emp.14,14.5484,2020-12-29,2021-01-06T19:35:40Z,14,1.04
102673,U.,0,,,,,,,,,
102674,U.,1.14,MSA-006598,F177-00019279,906-0037003,Emp.84,95.2711,2020-12-26,2021-01-04T18:49:56Z,84,1.13
102675,U.,0,,,,,,,,,
102676,U.,0,,,,,,,,,
102677,U.,4.74,MSA-009517,F350-00001396,029-0002046,Emp.12,56.82,2021-03-12,2021-03-17T20:24:42Z,12,4.74
102678,U.,1.68,,,,,,,,,
102679,U.,2.31,MSA-009517,F350-00001396,029-0002046,Emp.72,124.775,2021-03-12,2021-03-17T20:24:42Z,72,1.73
102680,U.,0,,,,,,,,,
102681,U.,3.08,MSA-009517,F350-00001396,029-0002046,Emp.12,37.34,2021-03-12,2021-03-17T20:24:42Z,12,3.11
102682,U.,3.18,MSA-008443,F726-00000018,726-0000032,Emp.12,38.132,2021-02-03,2021-02-08T17:47:56Z,12,3.18
102683,U.,3.11,MSA-009515,F350-00001393,029-0002040,Emp.12,37.352,2021-03-12,2021-03-17T20:00:44Z,12,3.11
102684,U.,3.64,MSA-008452,F003-00009634,029-001956,U,3.6398,2021-02-11,2021-02-12T20:41:03Z,1,3.64
102685,U.,2.6,MSA-008829,F350-00000165,029-0000298,Emp.48,124.97,2021-02-17,2021-02-23T21:51:48Z,48,2.6
102686,U.,2.31,MSA-009517,F350-00001396,029-0002046,Emp.72,166.3814,2021-03-12,2021-03-17T20:24:42Z,72,2.31
102687,U.,0,,,,,,,,,
102688,U.,3.18,MSA-007344,F177-00021004,906-0040163,Emp.48,152.535,2021-01-20,2021-01-28T19:03:22Z,48,3.18
102689,U.,1.45,MSA-009514,F350-00001395,029-0002045,Emp.144,207.9881,2021-03-12,2021-03-17T20:28:20Z,144,1.44
102690,U.,0,,,,,,,,,
102691,U.,0,,,,,,,,,
102692,U.,0,,,,,,,,,
102693,U.,2.87,,,,,,,,,
102694,U.,1.73,MSA-009514,F350-00001395,029-0002045,Emp.144,249.6059,2021-03-12,2021-03-17T20:28:20Z,144,1.73
102695,U.,1.73,MSA-008823,F350-00000287,029-0000469,Emp.144,249.5847,2021-02-20,2021-02-26T19:12:31Z,144,1.73
102696,U.,1.12,MSA-009517,F350-00001396,029-0002046,Emp.12,13.495,2021-03-12,2021-03-17T20:24:42Z,12,1.12
102697,U.,0,,,,,,,,,
102698,U.,3.47,MSA-009517,F350-00001396,029-0002046,Emp.12,41.6,2021-03-12,2021-03-17T20:24:42Z,12,3.47
102699,U.,5.24,MSA-009517,F350-00001396,029-0002046,Emp.12,62.399,2021-03-12,2021-03-17T20:24:42Z,12,5.2
102700,U.,0,,,,,,,,,
102701,U.,3.47,MSA-009517,F350-00001396,029-0002046,Emp.12,41.602,2021-03-12,2021-03-17T20:24:42Z,12,3.47
102702,U.,5.2,MSA-009517,F350-00001396,029-0002046,Emp.12,62.394,2021-03-12,2021-03-17T20:24:42Z,12,5.2
102703,U.,6.93,MSA-007344,F177-00021004,906-0040163,Emp.6,41.6,2021-01-20,2021-01-28T19:03:22Z,6,6.93
102704,U.,3.47,MSA-008824,F350-00000286,029-0000465,Emp.12,41.602,2021-02-20,2021-03-02T20:50:38Z,12,3.47
102705,U.,5.2,MSA-008824,F350-00000286,029-0000465,Emp.12,62.399,2021-02-20,2021-03-02T20:50:38Z,12,5.2
102706,U.,7.48,MSA-007344,F177-00021004,906-0040163,Emp.12,89.814,2021-01-20,2021-01-28T19:03:22Z,12,7.48
102707,U.,0,,,,,,,,,
102708,U.,3.47,MSA-009517,F350-00001396,029-0002046,Emp.12,41.596,2021-03-12,2021-03-17T20:24:42Z,12,3.47
102709,U.,5.43,MSA-009517,F350-00001396,029-0002046,Emp.12,65.17,2021-03-12,2021-03-17T20:24:42Z,12,5.43
102710,U.,0,,,,,,,,,
102711,U.,3.48,MSA-009517,F350-00001396,029-0002046,Emp.12,41.595,2021-03-12,2021-03-17T20:24:42Z,12,3.47
102712,U.,5.43,MSA-009517,F350-00001396,029-0002048,Emp.12,65.178,2021-03-12,2021-03-17T20:24:42Z,12,5.43
102713,U.,0,,,,,,,,,
102714,U.,3.47,MSA-007381,F177-00020958,906-0040084,Emp.12,41.602,2021-01-20,2021-01-29T18:50:42Z,12,3.47
102715,U.,5.43,MSA-009517,F350-00001396,029-0002046,Emp.12,65.18,2021-03-12,2021-03-17T20:24:42Z,12,5.43
102716,U.,0,,,,,,,,,
102717,U.,0,,,,,,,,,
102718,U.,5.68,MSA-009517,F350-00001396,029-0002048,Emp.12,51.619,2021-03-12,2021-03-17T20:24:42Z,12,4.3
102719,U.,0,,,,,,,,,
102720,U.,3.61,MSA-007349,F177-00020963,906-0040102,Emp.12,43.3559,2021-01-20,2021-01-26T21:40:35Z,12,3.61
102721,U.,2.5,,,,,,,,,
102722,U.,0,,,,,,,,,
102723,U.,0,,,,,,,,,
102724,U.,0,,,,,,,,,
102725,U.,3.58,MSA-007344,F177-00021004,906-0040171,Emp.12,42.908,2021-01-20,2021-01-28T19:03:22Z,12,3.58
102726,U.,0,,,,,,,,,
102727,U.,3.64,MSA-007381,F177-00020958,906-0040093,Emp.12,42.9102,2021-01-20,2021-01-29T18:50:42Z,12,3.58
102728,U.,0,,,,,,,,,
102729,U.,0,,,,,,,,,
102730,U.,3.47,MSA-003677,F177-00014539,906-0028319,Emp.12,41.661,2020-10-15,2020-10-26T21:54:17Z,12,3.47
102731,U.,0,,,,,,,,,
102732,U.,0,,,,,,,,,
102733,U.,0,,,,,,,,,
102734,U.,3.61,MSA-009517,F350-00001396,029-0002048,Emp.12,43.365,2021-03-12,2021-03-17T20:24:42Z,12,3.61
102735,U.,0,,,,,,,,,
102736,U.,3.61,MSA-008822,F350-00000285,029-0000464,Emp.12,43.3656,2021-02-20,2021-02-26T19:09:48Z,12,3.61
102737,U.,3.81,MSA-001302,F177-00010451,906-0021493,Emp.12,45.7152,2020-08-12,2020-08-20T16:08:02Z,12,3.81
102738,U.,0,,,,,,,,,
102739,U.,0,,,,,,,,,
102740,U.,3.92,MSA-004828,F177-00016154,002-056239,Emp.12,47.0932,2020-11-11,2020-11-18T20:41:05Z,12,3.92
102741,U.,0,,,,,,,,,
102742,U.,5.09,MSA-009517,F350-00001396,029-0002048,Emp.12,61.08,2021-03-12,2021-03-17T20:24:42Z,12,5.09
102743,U.,2.88,,,,,,,,,
102744,U.,7.64,MSA-009517,F350-00001396,029-0002048,Emp.12,61.1,2021-03-12,2021-03-17T20:24:42Z,12,5.09
102745,U.,2.85,MSA-009517,F350-00001396,029-0002048,Emp.24,68.4,2021-03-12,2021-03-17T20:24:42Z,24,2.85
102746,U.,0,,,,,,,,,
102747,U.,0,,,,,,,,,
102748,U.,0,,,,,,,,,
102749,U.,5.09,MSA-007344,F177-00021004,906-0040170,Emp.12,61.094,2021-01-20,2021-01-28T19:03:22Z,12,5.09
102750,U.,10.18,MSA-009517,F350-00001396,029-0002048,Emp.12,61.093,2021-03-12,2021-03-17T20:24:42Z,12,5.09
102751,U.,0,,,,,,,,,
102752,U.,0,,,,,,,,,
102753,U.,0,,,,,,,,,
102754,U.,3.35,,,,,,,,,
102755,U.,4.91,MSA-009517,F350-00001396,029-0002048,Emp.12,58.933,2021-03-12,2021-03-17T20:24:42Z,12,4.91
102756,U.,3.65,MSA-008824,F350-00000286,029-0000467,Emp.12,39.515,2021-02-20,2021-03-02T20:50:38Z,12,3.29
102757,U.,3.29,MSA-009517,F350-00001396,029-0002048,Emp.12,39.51,2021-03-12,2021-03-17T20:24:42Z,12,3.29
102758,U.,4.91,MSA-009513,F350-00000880,029-0001316,Emp.12,58.9322,2021-03-03,2021-03-09T20:26:44Z,12,4.91
102759,U.,3.29,MSA-009516,F350-00001394,029-0002043,Emp.12,39.518,2021-03-12,2021-03-17T20:12:14Z,12,3.29
102760,U.,3.29,MSA-009517,F350-00001396,029-0002048,Emp.12,39.515,2021-03-12,2021-03-17T20:24:42Z,12,3.29
102761,U.,0,,,,,,,,,
102762,U.,0,,,,,,,,,
102763,U.,0,,,,,,,,,
102764,U.,2.84,MSA-001447,F177-00010440,906-0021452,Emp.12,34.0134,2020-08-12,2020-08-25T17:51:18Z,12,2.83
102765,U.,8.5,MSA-009517,F350-00001396,029-0002048,Emp.12,34.015,2021-03-12,2021-03-17T20:24:42Z,12,2.83
102766,U.,4.4,MSA-009517,F350-00001396,029-0002048,Emp.12,49.937,2021-03-12,2021-03-17T20:24:42Z,12,4.16
102767,U.,2.84,MSA-009517,F350-00001396,029-0002048,Emp.12,34.01,2021-03-12,2021-03-17T20:24:42Z,12,2.83
102768,U.,4.6,MSA-009517,F350-00001396,029-0002048,Emp.12,49.93,2021-03-12,2021-03-17T20:24:42Z,12,4.16
102769,U.,2.84,MSA-009517,F350-00001396,029-0002048,Emp.12,34.012,2021-03-12,2021-03-17T20:24:42Z,12,2.83
102770,U.,2.84,MSA-006613,F177-00019172,906-0036824,Emp.12,34.0169,2020-12-24,2020-12-31T19:47:54Z,12,2.83
102771,U.,2.83,MSA-001916,F177-00012220,906-0024288,Emp.12,34.0127,2020-09-09,2020-09-19T16:29:07Z,12,2.83
102772,U.,4.16,MSA-009517,F350-00001396,029-0002048,Emp.12,49.932,2021-03-12,2021-03-17T20:24:42Z,12,4.16
102773,U.,2.83,MSA-009517,F350-00001396,029-0002048,Emp.12,34.01,2021-03-12,2021-03-17T20:24:42Z,12,2.83
102774,U.,0,,,,,,,,,
102775,U.,0,,,,,,,,,
102776,U.,3.35,,,,,,,,,
102777,U.,0,,,,,,,,,
102778,U.,3.35,,,,,,,,,
102779,U.,0,,,,,,,,,
102780,U.,3.51,MSA-003711,F177-00014528,906-0028275,Emp.12,42.1695,2020-10-15,2020-10-20T20:01:12Z,12,3.51
102781,U.,0,,,,,,,,,
102782,U.,0,,,,,,,,,
102783,U.,3.62,MSA-007381,F177-00020958,906-0040091,Emp.12,43.4492,2021-01-20,2021-01-29T18:50:42Z,12,3.62
102784,U.,0,,,,,,,,,
102785,U.,3.62,MSA-009517,F350-00001396,029-0002048,Emp.12,43.44,2021-03-12,2021-03-17T20:24:42Z,12,3.62
102786,U.,3.62,MSA-009517,F350-00001396,029-0002048,Emp.12,43.43,2021-03-12,2021-03-17T20:24:42Z,12,3.62
102787,U.,0,,,,,,,,,
102788,U.,3.21,MSA-002748,F003-01315878,008-002133,Emp.12,38.465,2020-09-17,2020-09-24T19:53:40Z,12,3.21
102789,U.,6.67,MSA-001349,F003-01277122,005-003058,Emp.6,39.9976,2020-08-19,2020-08-22T20:51:13Z,6,6.67
102789,U.,6.67,MSA-001349,F003-01277122,005-003058,Emp.6,39.9976,2020-08-19,2020-08-22T20:51:13Z,6,6.67
102790,U.,2.81,MSA-003352,F003-01335292,025-001682,Emp.12,33.7203,2020-09-30,2020-10-07T16:17:08Z,12,2.81
102791,U.,2.81,,,,,,,,,
102792,U.,0,,,,,,,,,
102793,U.,2.81,MSA-001447,F177-00010440,906-0021453,Emp.12,33.7161,2020-08-12,2020-08-25T17:51:18Z,12,2.81
102794,U.,5.04,MSA-008824,F350-00000286,029-0000468,Emp.12,60.495,2021-02-20,2021-03-02T20:50:38Z,12,5.04
102795,U.,4.89,MSA-004827,F177-00016153,906-0031395,Emp.12,58.7288,2020-11-11,2020-11-17T21:51:58Z,12,4.89
102796,U.,5.77,MSA-006600,F177-00019336,906-0037101,Emp.12,69.2215,2020-12-27,2021-01-02T19:23:35Z,12,5.77
102797,U.,5.44,MSA-005590,F177-00016793,906-0032564,Emp.12,67.2005,2020-11-20,2020-11-27T21:53:37Z,12,5.6
102798,U.,5.85,MSA-009517,F350-00001396,029-0002048,Emp.12,69.55,2021-03-12,2021-03-17T20:24:42Z,12,5.8
102799,U.,5.81,MSA-009517,F350-00001396,029-0002048,Emp.12,69.55,2021-03-12,2021-03-17T20:24:42Z,12,5.8
102800,U.,3.47,MSA-009516,F350-00000878,029-0001308,Emp.12,41.67,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102801,U.,0,,,,,,,,,
102802,U.,3.47,MSA-006600,F177-00019336,906-0037096,Emp.12,41.674,2020-12-27,2021-01-02T19:23:35Z,12,3.47
102803,U.,3.47,MSA-009516,F350-00000878,029-0001308,Emp.12,41.68,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102804,U.,3.47,MSA-008824,F350-00000286,029-0000466,Emp.12,41.67,2021-02-20,2021-03-02T20:50:38Z,12,3.47
102805,U.,3.48,MSA-009516,F350-00000878,029-0001308,Emp.12,41.68,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102806,U.,3.47,MSA-009516,F350-00000878,029-0001308,Emp.12,41.68,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102807,U.,3.47,MSA-009516,F350-00000878,029-0001308,Emp.12,41.6786,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102808,U.,3.47,MSA-004826,F177-00016158,906-0031413,Emp.12,41.6695,2020-11-11,2020-11-21T14:48:57Z,12,3.47
102809,U.,3.47,MSA-004826,F177-00016158,906-0031413,Emp.12,41.6695,2020-11-11,2020-11-21T14:48:57Z,12,3.47
102810,U.,3.47,MSA-005590,F177-00016793,906-0032562,Emp.12,41.6695,2020-11-20,2020-11-27T21:53:37Z,12,3.47
102811,U.,3.47,MSA-009516,F350-00000878,029-0001308,Emp.12,41.678,2021-03-03,2021-03-09T20:49:47Z,12,3.47
102812,U.,0,,,,,,,,,
102813,U.,3.47,MSA-009513,F350-00000887,029-0001325,Emp.12,41.6779,2021-03-03,2021-03-09T20:28:21Z,12,3.47
102814,U.,0,,,,,,,,,
102815,U.,5.06,,,,,,,,,
102816,U.,0,,,,,,,,,
102817,U.,0,,,,,,,,,
102818,U.,3.72,MSA-003679,F177-00014538,906-0028314,Emp.12,44.7712,2020-10-15,2020-10-29T15:39:04Z,12,3.73
102819,U.,3.73,MSA-009517,F350-00001396,029-0002047,Emp.12,44.765,2021-03-12,2021-03-17T20:24:42Z,12,3.73
102820,U.,3.28,MSA-008828,F350-00000164,029-0000296,Emp.12,39.305,2021-02-17,2021-02-24T16:12:45Z,12,3.28
102821,U.,3.28,MSA-004826,F177-00016158,906-0031413,Emp.12,39.3008,2020-11-11,2020-11-21T14:48:57Z,12,3.28
102822,U.,3.26,MSA-004826,F177-00016158,906-0031412,Emp.12,39.3135,2020-11-11,2020-11-21T14:48:57Z,12,3.28
102823,U.,3.28,MSA-004826,F177-00016158,906-0031413,Emp.12,39.3135,2020-11-11,2020-11-21T14:48:57Z,12,3.28
102824,U.,0,,,,,,,,,
102825,U.,4.65,MSA-009517,F350-00001396,029-0002048,Emp.12,55.76,2021-03-12,2021-03-17T20:24:42Z,12,4.65
102826,U.,4.65,MSA-009517,F350-00001396,029-0002047,Emp.12,55.763,2021-03-12,2021-03-17T20:24:42Z,12,4.65
102827,U.,4.6,MSA-001900,F177-00012218,906-0024284,Emp.12,55.2118,2020-09-09,2020-09-15T21:17:10Z,12,4.6
102828,U.,0,,,,,,,,,
102829,U.,0,,,,,,,,,
102830,U.,4.4,MSA-009517,F350-00001396,029-0002047,Emp.6,26.415,2021-03-12,2021-03-17T20:24:42Z,6,4.4
102831,U.,0,,,,,,,,,
102832,U.,3.01,MSA-009517,F350-00001396,029-0002047,Emp.12,36.094,2021-03-12,2021-03-17T20:24:42Z,12,3.01
102833,U.,3.01,MSA-008824,F350-00000286,029-0000467,Emp.12,36.08,2021-02-20,2021-03-02T20:50:38Z,12,3.01
102834,U.,1,MSA-007349,F177-00020963,906-0040101,Emp.12,11.9972,2021-01-20,2021-01-26T21:40:35Z,12,1
102835,U.,4.08,MSA-008443,F726-00000018,726-0000031,Emp.12,47.5593,2021-02-03,2021-02-08T17:47:56Z,12,3.96
102836,U.,0,,,,,,,,,
102837,U.,4.36,MSA-009517,F350-00001396,029-0002047,Emp.12,52.344,2021-03-12,2021-03-17T20:24:42Z,12,4.36
102838,U.,3.96,MSA-008824,F350-00000286,029-0000467,Emp.12,47.56,2021-02-20,2021-03-02T20:50:38Z,12,3.96
102839,U.,4.75,MSA-009517,F350-00001396,029-0002047,Emp.12,53.934,2021-03-12,2021-03-17T20:24:42Z,12,4.49
102840,U.,2.87,MSA-009517,F350-00001396,029-0002047,Emp.12,32.581,2021-03-12,2021-03-17T20:24:42Z,12,2.72
102841,U.,5.3,MSA-009516,F350-00000878,029-0001311,Emp.6,30.057,2021-03-03,2021-03-09T20:49:47Z,6,5.01
102842,U.,1.1,MSA-007381,F177-00020958,906-0040089,Emp.36,42.8475,2021-01-20,2021-01-29T18:50:42Z,36,1.19
102843,U.,1.94,MSA-001476,F177-00011323,906-0022867,Emp.36,69.7788,2020-08-25,2020-09-05T19:54:11Z,36,1.94
102844,U.,2.06,MSA-007344,F177-00021004,906-0040167,Emp.36,73.97,2021-01-20,2021-01-28T19:03:22Z,36,2.05
102845,U.,1.94,MSA-006600,F177-00019336,906-0037097,Emp.36,69.78,2020-12-27,2021-01-02T19:23:35Z,36,1.94
102846,U.,2.06,MSA-009516,F350-00001394,029-0002043,Emp.36,73.958,2021-03-12,2021-03-17T20:12:14Z,36,2.05
102847,U.,2.11,MSA-007381,F177-00020958,906-0040088,Emp.36,81.661,2021-01-20,2021-01-29T18:50:42Z,36,2.27
102848,U.,2.28,MSA-007344,F177-00021004,906-0040167,Emp.36,82.17,2021-01-20,2021-01-28T19:03:22Z,36,2.28
102849,U.,2.12,MSA-006613,F177-00019172,906-0036825,Emp.36,76.0932,2020-12-24,2020-12-31T19:47:54Z,36,2.11
102850,U.,2.35,MSA-009517,F350-00001396,029-0002047,Emp.36,82.175,2021-03-12,2021-03-17T20:24:42Z,36,2.28
102851,U.,2.28,MSA-007381,F177-00020958,906-0040089,Emp.36,82.1695,2021-01-20,2021-01-29T18:50:42Z,36,2.28
102852,U.,2.59,MSA-007381,F177-00020958,906-0040089,Emp.36,93.2966,2021-01-20,2021-01-29T18:50:42Z,36,2.59
102853,U.,1.9,MSA-009511,F350-00000881,029-0001310,Emp.36,93.29,2021-03-03,2021-03-13T14:44:32Z,36,2.59
102854,U.,2.19,MSA-008102,F366-00000149,005-003236,Emp.12,26.2627,2021-03-12,2021-03-15T21:43:30Z,12,2.19
102855,U.,2.84,MSA-008824,F350-00000286,029-0000468,Emp.12,34.0133,2021-02-20,2021-03-02T20:50:38Z,12,2.83
102856,U.,3.34,MSA-008829,F350-00000165,029-0000298,Emp.12,34.0085,2021-02-17,2021-02-23T21:51:48Z,12,2.83
102857,U.,4.28,MSA-009517,F350-00001396,029-0002047,Emp.12,49.965,2021-03-12,2021-03-17T20:24:42Z,12,4.16
102858,U.,7.31,MSA-002418,F701-00215034,F701-00215034,Emp.12,87.7203,2020-09-15,2020-09-26T21:41:22Z,12,7.31
102859,U.,1.62,MSA-008824,F350-00000286,029-0000467,Emp.24,38.97,2021-02-20,2021-03-02T20:50:38Z,24,1.62
102860,U.,4.16,MSA-009516,F350-00001394,029-0002043,Emp.12,49.965,2021-03-12,2021-03-17T20:12:14Z,12,4.16
102861,U.,1.62,MSA-008829,F350-00000165,029-0000298,Emp.24,38.967,2021-02-17,2021-02-23T21:51:48Z,24,1.62
102862,U.,3.51,,,,,,,,,
102863,U.,3.21,MSA-007349,F177-00020981,906-0040121,Emp.12,38.5551,2021-01-20,2021-01-26T21:42:32Z,12,3.21
102864,U.,0,,,,,,,,,
102865,U.,4.45,MSA-004826,F177-00016158,906-0031414,Emp.6,26.6921,2020-11-11,2020-11-21T14:48:57Z,6,4.45
102866,U.,0.85,,,,,,,,,
102867,U.,2.57,MSA-009517,F350-00001396,029-0002048,Emp.12,30.8,2021-03-12,2021-03-17T20:24:42Z,12,2.57
102868,U.,10.2,MSA-009511,F350-00000881,029-0001310,Emp.4,40.795,2021-03-03,2021-03-13T14:44:32Z,4,10.2
102869,U.,12.22,MSA-008824,F350-00000286,029-0000467,Emp.4,48.878,2021-02-20,2021-03-02T20:50:38Z,4,12.22
102870,U.,0,,,,,,,,,
102871,U.,5.97,MSA-009517,F350-00001396,029-0002047,Emp.12,71.66,2021-03-12,2021-03-17T20:24:42Z,12,5.97
102872,U.,1.03,,,,,,,,,
102873,U.,4.65,MSA-007341,F177-00021677,906-0041246,Emp.6,27.894,2021-01-27,2021-02-03T20:11:29Z,6,4.65
102874,U.,0.84,,,,,,,,,
102875,U.,2.65,MSA-009517,F350-00001396,029-0002048,Emp.12,30.806,2021-03-12,2021-03-17T20:24:42Z,12,2.57
102876,U.,10.2,MSA-007349,F177-00020963,906-0040101,Emp.4,40.8,2021-01-20,2021-01-26T21:40:35Z,4,10.2
102877,U.,12.22,MSA-007344,F177-00021004,906-0040169,Emp.4,48.876,2021-01-20,2021-01-28T19:03:22Z,4,12.22
102878,U.,0,,,,,,,,,
102879,U.,0,,,,,,,,,
102880,U.,4.45,,,,,,,,,
102881,U.,0.85,,,,,,,,,
102882,U.,2.57,MSA-009517,F350-00001396,029-0002048,Emp.12,30.8,2021-03-12,2021-03-17T20:24:42Z,12,2.57
102883,U.,9.51,,,,,,,,,
102884,U.,12.22,MSA-007344,F177-00021004,906-0040169,Emp.4,48.875,2021-01-20,2021-01-28T19:03:22Z,4,12.22
102885,U.,0,,,,,,,,,
102886,U.,4.45,MSA-005590,F177-00016793,906-0032563,Emp.6,26.692,2020-11-20,2020-11-27T21:53:37Z,6,4.45
102887,U.,0.85,,,,,,,,,
102888,U.,2.57,MSA-009517,F350-00001396,029-0002048,Emp.12,30.8,2021-03-12,2021-03-17T20:24:42Z,12,2.57
102889,U.,0,,,,,,,,,
102890,U.,12.22,MSA-007344,F177-00021004,906-0040169,Emp.4,48.88,2021-01-20,2021-01-28T19:03:22Z,4,12.22
102891,U.,0,,,,,,,,,
102892,U.,1.08,MSA-008824,F350-00000286,029-0000465,Emp.60,64.64,2021-02-20,2021-03-02T20:50:38Z,60,1.08
102893,U.,0,,,,,,,,,
102894,U.,7.93,MSA-009517,F350-00001396,029-0002046,Emp.15,118.88,2021-03-12,2021-03-17T20:24:42Z,15,7.93
102895,U.,7.41,MSA-009516,F350-00001394,029-0002042,Emp.6,44.2216,2021-03-12,2021-03-17T20:12:14Z,6,7.37
102896,U.,0.63,MSA-009514,F350-00001395,029-0002045,Emp.60,37.8641,2021-03-12,2021-03-17T20:28:20Z,60,0.63
102897,U.,0,,,,,,,,,
102898,U.,2.09,MSA-008102,F366-00000149,005-003236,Emp.20,41.7542,2021-03-12,2021-03-15T21:43:30Z,20,2.09
102899,U.,3.1,MSA-009517,F350-00001396,029-0002048,Emp.15,45.19,2021-03-12,2021-03-17T20:24:42Z,15,3.01
102900,U.,0.61,MSA-009514,F350-00001395,029-0002045,Emp.60,37.864,2021-03-12,2021-03-17T20:28:20Z,60,0.63
102901,U.,7.17,MSA-008824,F350-00000286,029-0000465,Emp.6,42.924,2021-02-20,2021-03-02T20:50:38Z,6,7.15
102902,U.,0.63,MSA-009514,F350-00001395,029-0002045,Emp.60,37.8641,2021-03-12,2021-03-17T20:28:20Z,60,0.63
102903,U.,3.04,MSA-009516,F350-00001394,029-0002042,Emp.15,45.178,2021-03-12,2021-03-17T20:12:14Z,15,3.01
102904,U.,20.38,MSA-009513,F350-00001392,029-0002038,Emp.4,81.5289,2021-03-12,2021-03-18T18:38:12Z,4,20.38
102905,U.,29.99,MSA-008824,F350-00000286,029-0000468,Emp.2,59.988,2021-02-20,2021-03-02T20:50:38Z,2,29.99
102906,U.,39.24,MSA-009511,F350-00000881,029-0001310,Emp.2,78.48,2021-03-03,2021-03-13T14:44:32Z,2,39.24
102907,U.,0.77,MSA-009517,F350-00001396,029-0002046,Emp.60,46.3,2021-03-12,2021-03-17T20:24:42Z,60,0.77
